kernel;version;threads;size;tap;time-min;time-max;time-mean;cycles;instructions;cache-references;cache-misses;branch-instructions;branch-misses
matmul;hybrid;3;96;;0.795;0.999;0.850967;8991141;6164003;2043683;29906;872304;39940
matmul;omp;4;96;;0.996;1.234;1.04897;12378622;11668628;3237569;32617;1816828;42754
matmul;hybrid;4;96;;0.620;0.771;0.6427;10232661;7696595;2318440;32443;1124247;42556
matmul;seq;1;128;;8.438;8.611;8.49517;20611655;21302511;6156355;49141;3424838;49346
matmul;neon;1;128;;5.004;5.229;5.05567;15991576;12467351;4057618;49127;1857165;48952
matmul;omp;2;128;;4.337;4.451;4.38417;17624103;17032994;5392408;45826;2676950;46256
matmul;hybrid;2;128;;2.578;2.703;2.6171;12932767;8099179;3298084;45692;1111685;45889
matmul;omp;3;128;;2.903;3.058;2.94733;19145651;19002115;5730884;48015;3003137;48350
matmul;hybrid;3;128;;1.766;2.041;1.80203;14499896;9969689;3636104;48485;1418646;48658
matmul;omp;4;128;;2.249;2.478;2.2988;20964411;21022914;6106533;50731;3333108;52208
matmul;hybrid;4;128;;1.369;1.544;1.41587;16426208;12190830;4033496;51552;1783875;52512
matmul;seq;1;192;;28.042;28.231;28.1271;49392248;53123875;16762784;77832;8653843;77745
matmul;neon;1;192;;16.280;16.461;16.357;33753327;23186722;9676819;78827;3351736;77412
matmul;omp;2;192;;14.309;14.494;14.3941;47623830;50425119;16227274;75976;8116513;76121
matmul;hybrid;2;192;;8.352;8.635;8.42647;31698804;20140958;9125036;77459;2799688;75557
matmul;omp;3;192;;9.682;9.826;9.74573;50274683;53616791;16795537;79622;8641393;80244
matmul;hybrid;3;192;;5.720;5.837;5.7743;34455491;23422389;9712677;80785;3338423;79857
matmul;omp;4;192;;7.366;7.548;7.43563;52935125;56769555;17358045;82448;9160969;83792
matmul;hybrid;4;192;;4.398;4.577;4.45767;37094390;26535435;10265192;84163;3852112;83224
matmul;seq;1;256;;65.909;66.217;66.037;103367760;113737571;36993357;152573;18657175;114621
matmul;neon;1;256;;38.062;38.396;38.1693;66237080;42715800;20209706;155173;6089013;114293
matmul;omp;2;256;;33.508;33.765;33.6089;102382709;111876045;36545784;151486;18189483;113663
matmul;hybrid;2;256;;19.463;19.847;19.5638;64953189;40398021;19762140;153673;5621333;112965
matmul;omp;3;256;;22.442;23.377;22.6124;105502570;115749204;37186017;153828;18833288;116920
matmul;hybrid;3;256;;13.170;13.577;13.322;68356515;44311224;20467715;156559;6262247;117844
matmul;omp;4;256;;17.251;17.521;17.3377;109509676;119392016;37903527;158952;19422663;122901
matmul;hybrid;4;256;;10.175;10.532;10.2465;71828365;47757884;21092864;160175;6828299;122023
matmul;seq;1;384;;220.123;221.532;220.543;319227280;359899623;119103658;329158;59398072;219466
matmul;neon;1;384;;125.651;127.003;125.973;193174508;119837718;62447964;338936;16958844;218568
matmul;omp;2;384;;111.295;112.562;111.759;320791775;360182720;118873455;329306;59085961;220852
matmul;hybrid;2;384;;63.756;64.832;64.0488;193633621;119015660;62203267;335281;16634195;218519
matmul;omp;3;384;;74.965;75.637;75.2431;326095513;364768882;119736547;337175;59830256;227883
matmul;hybrid;3;384;;43.204;43.701;43.4015;198794340;123761556;63090191;340839;17405853;225551
matmul;omp;4;384;;56.673;57.333;56.8933;330833185;369733369;120648851;340426;60644978;234658
matmul;hybrid;4;384;;32.987;34.438;33.229;204421999;129010199;64059330;347621;18264354;233183
matmul;seq;1;512;;529.364;532.330;530.967;746838195;835445339;277714597;601349;138248376;366869
matmul;neon;1;512;;304.385;312.257;308.428;450374359;266046623;143427938;596756;37631242;364445
matmul;omp;2;512;;268.824;271.375;269.816;755507523;837580833;277577314;602844;137969821;370069
matmul;hybrid;2;512;;156.729;159.785;158.119;457837010;266338638;143289844;604163;37352367;366576
matmul;omp;3;512;;179.328;181.206;180.168;759121286;843172772;278389571;605011;138915507;371140
matmul;hybrid;3;512;;105.112;107.156;106.042;462591682;272299353;144439048;613076;38313168;375381
matmul;omp;4;512;;137.275;140.786;138.285;776589343;847725029;279564909;619618;139607794;390864
matmul;hybrid;4;512;;80.908;83.827;82.1394;477609972;276418418;145263885;622398;38979369;386562
matmul;seq;1;768;;1821.465;1825.490;1822.91;2508779595;2777277685;925257221;1612271;460708110;791808
matmul;neon;1;768;;1078.260;1082.253;1080.42;1519204372;854184530;472010486;1574158;121053595;783472
matmul;omp;2;768;;919.741;921.423;920.675;2528730303;2784302752;925335478;1602864;460436311;802202
matmul;hybrid;2;768;;546.224;547.476;546.591;1532212526;857080237;472108439;1561839;120777059;790628
matmul;omp;3;768;;618.632;621.079;619.747;2553522115;2791946120;926899470;1621153;461658162;817008
matmul;hybrid;3;768;;371.097;382.600;374.444;1573195131;864283881;473611577;1586181;121923494;806577
matmul;omp;4;768;;464.670;466.973;465.148;2555485030;2795783614;927807450;1631874;462260871;834427
matmul;hybrid;4;768;;278.724;279.803;279.048;1564841308;868379607;474568108;1597198;122570348;824495
matmul;seq;1;1024;;4342.165;4359.591;4352.25;5934334449;6543167296;2180979599;3372231;1086681540;1393666
matmul;neon;1;1024;;2725.361;2736.703;2731.71;3775172806;1983085031;1106669520;7543057;281466638;1375921
matmul;omp;2;1024;;2204.258;2214.011;2210.88;6022046288;6557246093;2181373638;3370630;1086480462;1411810
matmul;hybrid;2;1024;;1343.002;1351.715;1349.09;3725571689;1989910024;1107076656;7637012;281279091;1387945
matmul;omp;3;1024;;1470.875;1476.295;1473.9;6020730687;6562474539;2181618226;3369005;1087449990;1401763
matmul;hybrid;3;1024;;902.898;921.402;908.121;3758465596;2000153916;1109293005;7592012;282893444;1412799
matmul;omp;4;1024;;1127.618;1131.874;1128.99;6144419342;6570914861;2184609958;3435365;1088599520;1463414
matmul;hybrid;4;1024;;692.930;719.619;696.316;3834832896;2004707050;1110532313;7627338;283581296;1440622
fir;seq;1;4096;8;0.171;0.407;0.181067;5463397;4359922;1052670;18823;652593;27101
fir;neon;1;4096;8;0.183;0.205;0.185133;5507359;4393540;1038658;19054;637577;27146
fir;omp;2;4096;8;0.092;0.252;0.0988;3660643;1986069;636281;16682;259942;24116
fir;hybrid;2;4096;8;0.096;0.166;0.101133;3656166;1961422;612094;16597;236985;24088
fir;omp;3;4096;8;0.066;0.083;0.0701;4295870;2706672;771188;18308;377515;26291
fir;hybrid;3;4096;8;0.070;0.323;0.0803667;4332245;2744888;759712;18277;364486;26267
fir;omp;4;4096;8;0.051;0.068;0.0543333;5095998;3564894;933648;20584;516865;29226
fir;hybrid;4;4096;8;0.054;0.082;0.0558667;5399385;4021541;990314;20353;573877;28969
fir;seq;1;16384;8;0.685;0.762;0.6934;9254676;8826044;1994642;20923;1379210;28558
fir;neon;1;16384;8;0.734;0.762;0.738533;9217304;8722097;1892706;20694;1280573;28287
fir;omp;2;16384;8;0.351;0.430;0.3592;5466170;3524273;1085826;18321;499103;24875
fir;hybrid;2;16384;8;0.367;0.432;0.377;5520018;3480137;1002155;18652;415392;24870
fir;omp;3;16384;8;0.237;0.311;0.2449;6438166;4696527;1298425;20401;691415;27398
fir;hybrid;3;16384;8;0.247;0.343;0.258433;6454238;4671222;1217333;20060;611175;27108
fir;omp;4;16384;8;0.180;0.257;0.1943;7684185;6218052;1572107;22617;941463;30494
fir;hybrid;4;16384;8;0.193;0.211;0.200633;7681414;6150695;1482279;22629;854219;30219
fir;seq;1;65536;8;2.745;2.808;2.7727;15113813;12981309;3462893;26602;2003439;31817
fir;neon;1;65536;8;2.941;3.001;2.96713;15380323;13000126;3138007;26453;1679155;31463
fir;omp;2;65536;8;1.401;1.498;1.42523;12503892;9393289;2843508;24719;1407681;28447
fir;hybrid;2;65536;8;1.474;1.545;1.4952;12749569;9290302;2523032;24810;1083798;28217
fir;omp;3;65536;8;0.944;1.216;0.9769;14844977;12472170;3381850;26902;1915061;31991
fir;hybrid;3;65536;8;0.993;1.130;1.0206;15029859;12298603;3046443;27015;1580186;31868
fir;omp;4;65536;8;0.722;0.807;0.7369;16988782;15288441;3868367;29570;2381600;34913
fir;hybrid;4;65536;8;0.757;0.942;0.7799;17242052;15206997;3550201;29445;2061827;34844
fir;seq;1;262144;8;11.163;11.405;11.2336;38586296;29852353;9363598;48142;4545515;39502
fir;neon;1;262144;8;11.964;12.218;12.0565;40170771;30560063;8178310;49204;3349973;38826
fir;omp;2;262144;8;5.671;5.843;5.7259;36671175;27234158;8905870;47117;4107219;35946
fir;hybrid;2;262144;8;5.961;6.167;6.0302;37446476;26669421;7590686;47675;2789590;35179
fir;omp;3;262144;8;3.828;3.962;3.88867;40039118;31497205;9644491;50822;4809731;40402
fir;hybrid;3;262144;8;4.022;4.138;4.06583;40737400;30877363;8316181;50748;3483351;39341
fir;omp;4;262144;8;2.882;3.058;2.96387;43068671;35436253;10320038;53035;5463563;43408
fir;hybrid;4;262144;8;3.024;3.201;3.09887;43836405;34916035;9011035;52867;4152978;42429
fir;seq;1;1048576;8;44.816;45.101;44.9326;132157826;97138359;32963515;143474;14659016;67651
fir;neon;1;1048576;8;47.918;48.216;48.0423;136183260;97133660;27716992;142417;9417643;63587
fir;omp;2;1048576;8;22.583;22.731;22.6481;130058049;94657481;32512485;139454;14244017;65192
fir;hybrid;2;1048576;8;23.754;23.957;23.8316;133343734;92646280;27294008;140912;9010433;60834
fir;omp;3;1048576;8;15.166;15.425;15.2809;133878121;99055547;33272208;143927;14967827;69771
fir;hybrid;3;1048576;8;15.949;16.343;16.0395;136905232;96929906;28023974;145998;9720044;65505
fir;omp;4;1048576;8;11.512;11.780;11.5781;137905398;103781480;34089137;148533;15748473;73832
fir;hybrid;4;1048576;8;12.064;12.431;12.1643;141024301;101625798;28837750;149485;10494895;69134
fir;seq;1;4194304;8;178.931;180.964;179.391;504531495;367292099;127553152;509534;55252842;233637
fir;neon;1;4194304;8;191.338;192.111;191.744;521183790;367566562;106629362;513954;34328850;164524
fir;omp;2;4194304;8;89.919;90.668;90.1553;501301427;363785947;126906667;506814;54644339;182713
fir;hybrid;2;4194304;8;94.610;94.953;94.7598;513491899;355313281;105920833;512524;33659685;166026
fir;omp;3;4194304;8;60.331;61.594;60.5468;507058899;368836831;127773264;513804;55468380;199567
fir;hybrid;3;4194304;8;63.464;64.308;63.6367;519564714;360692466;106844075;517341;34535837;172036
fir;omp;4;4194304;8;45.485;45.807;45.6412;512646195;373950844;128651391;519343;56325839;192588
fir;hybrid;4;4194304;8;47.792;48.174;47.934;524969667;365559835;107680735;515275;35353435;175951
fir;seq;1;4096;16;0.309;0.334;0.311267;6120214;5265110;1240478;18714;809166;31800
fir;neon;1;4096;16;0.289;0.309;0.290833;6052893;5169379;1191189;18645;754992;27078
fir;omp;2;4096;16;0.160;0.189;0.164133;3878896;2243497;715801;16401;308133;28721
fir;hybrid;2;4096;16;0.150;0.268;0.155633;3816140;2097262;659887;16773;247163;24090
fir;omp;3;4096;16;0.112;0.193;0.1176;4531830;2908571;845288;18530;415722;31249
fir;hybrid;3;4096;16;0.105;0.176;0.110267;4469744;2816711;796398;18433;363975;26427
fir;omp;4;4096;16;0.086;0.102;0.0874667;5341179;3812817;1014545;20624;563388;33970
fir;hybrid;4;4096;16;0.081;0.120;0.0836667;5227045;3657732;953101;20487;501052;29153
fir;seq;1;16384;16;1.241;1.492;1.26253;9907338;9385223;2240140;20764;1494500;47724
fir;neon;1;16384;16;1.163;1.429;1.18603;9821436;9231245;2078233;20908;1315901;28450
fir;omp;2;16384;16;0.629;0.742;0.6413;6208233;4173157;1347206;18456;629101;44260
fir;hybrid;2;16384;16;0.579;0.640;0.591233;6077839;3985988;1184607;18218;450776;24902
fir;omp;3;16384;16;0.422;0.556;0.4362;7223568;5376515;1567100;20527;825899;46857
fir;hybrid;3;16384;16;0.390;0.541;0.405867;7086100;5213252;1408074;20192;652023;27546
fir;omp;4;16384;16;0.320;0.484;0.339733;8366035;6775263;1817443;22717;1056049;49628
fir;hybrid;4;16384;16;0.296;0.430;0.311567;8171246;6519255;1640625;22412;866652;30178
fir;seq;1;65536;16;4.986;5.146;5.0179;18537944;16247335;4621424;26920;2634721;109236
fir;neon;1;65536;16;4.671;4.823;4.7093;17733331;15014607;3870560;26830;1817723;31679
fir;omp;2;65536;16;2.514;2.687;2.56197;15563569;12114935;3910759;24706;1947843;105865
fir;hybrid;2;65536;16;2.334;2.562;2.3908;15086999;11286507;3249829;25023;1219893;28705
fir;omp;3;65536;16;1.685;2.014;1.7328;17857141;15095238;4432402;27642;2439467;109518
fir;hybrid;3;65536;16;1.566;1.882;1.60433;17338223;14240878;3764844;27418;1707047;32227
fir;omp;4;65536;16;1.283;1.459;1.29513;20062848;17921198;4920851;30103;2907249;112642
fir;hybrid;4;65536;16;1.188;1.515;1.22437;19542692;17211571;4275849;29735;2199792;34700
fir;seq;1;262144;16;20.148;20.518;20.2669;50464265;40273535;13551740;50033;6630638;348530
fir;neon;1;262144;16;18.843;19.149;18.9741;48795339;37662674;10931011;49289;3749711;38650
fir;omp;2;262144;16;10.142;10.575;10.2697;48740773;37886409;13134869;48944;6230517;345755
fir;hybrid;2;262144;16;9.402;9.613;9.50433;46707727;34618807;10489887;47810;3327754;35728
fir;omp;3;262144;16;6.787;7.016;6.87983;51923316;42026191;13846850;50836;6914401;349191
fir;hybrid;3;262144;16;6.314;6.504;6.3931;49984220;38903959;11230712;50497;4034393;39179
fir;omp;4;262144;16;5.151;5.355;5.23163;55028923;46092672;14543260;53147;7588863;352177
fir;hybrid;4;262144;16;4.772;4.939;4.83377;52958161;42752735;11889162;52973;4672825;42263
fir;seq;1;1048576;16;80.562;80.863;80.6779;179720713;139139111;49764725;146346;23051769;1303157
fir;neon;1;1048576;16;75.557;75.824;75.6831;173237636;128754444;39296443;146727;11532916;64220
fir;omp;2;1048576;16;40.413;40.620;40.4974;177888344;136712856;49333174;145452;22638622;1300630
fir;hybrid;2;1048576;16;37.541;37.993;37.6673;170265775;124190725;38856243;147215;11114903;62008
fir;omp;3;1048576;16;27.029;27.322;27.1199;181409870;141038601;50074874;148375;23352918;1305303
fir;hybrid;3;1048576;16;25.115;25.485;25.2413;173864962;128652166;39621311;148765;11851802;66104
fir;omp;4;1048576;16;20.421;20.718;20.5348;185509733;146031293;50922956;150548;24188917;1309639
fir;hybrid;4;1048576;16;18.971;19.182;19.0859;177865312;133307866;40416709;152417;12627940;69940
fir;seq;1;4194304;16;321.813;323.649;322.105;694516120;535137292;194704121;522031;88815402;5122835
fir;neon;1;4194304;16;301.756;302.638;302.073;667977094;492759107;152684264;516716;42606877;166229
fir;omp;2;4194304;16;161.282;161.627;161.433;691303328;531650367;194054474;519598;88212887;5124557
fir;hybrid;2;4194304;16;149.743;150.218;149.908;660162140;481152736;152079491;515546;42046968;167621
fir;omp;3;4194304;16;107.839;108.271;108.016;696767365;537014643;194975448;531324;89086700;5131778
fir;hybrid;3;4194304;16;100.002;100.716;100.198;665734054;486320063;152963483;523752;42888388;173629
fir;omp;4;4194304;16;81.068;81.435;81.2114;702141410;541667773;195775422;535263;89866895;5134945
fir;hybrid;4;4194304;16;75.318;75.626;75.4582;671743822;491528217;153858297;527200;43763953;177431
fir;seq;1;4096;32;0.552;0.819;0.5682;7534728;7155589;1634573;18984;1134372;32109
fir;neon;1;4096;32;0.502;0.635;0.5221;7255501;6719577;1501407;19026;988553;27289
fir;omp;2;4096;32;0.282;0.306;0.285833;4167488;2482008;831747;16588;358848;28831
fir;hybrid;2;4096;32;0.256;0.282;0.258967;4118030;2367696;754047;16653;267809;24076
fir;omp;3;4096;32;0.193;0.271;0.199833;4825500;3193329;967046;18626;474274;31131
fir;hybrid;3;4096;32;0.176;0.254;0.181033;4739583;3025845;879900;18705;374400;26467
fir;omp;4;4096;32;0.147;0.165;0.1496;5653097;4110453;1138684;20795;623889;33966
fir;hybrid;4;4096;32;0.133;0.145;0.1349;5555358;3960223;1053130;20587;526976;29257
fir;seq;1;16384;32;2.221;2.256;2.2364;11206480;10681122;2759118;20827;1754249;47690
fir;neon;1;16384;32;2.021;2.376;2.0435;10926653;10182482;2430365;20781;1376797;28234
fir;omp;2;16384;32;1.113;1.281;1.14353;7520674;5519472;1875323;18432;897697;44253
fir;hybrid;2;16384;32;1.013;1.160;1.04467;7261871;4990856;1548742;18524;519987;24991
fir;omp;3;16384;32;0.747;1.052;0.779233;8586538;6755189;2102677;20666;1099493;47105
fir;hybrid;3;16384;32;0.676;0.822;0.697233;8265954;6179291;1765318;20597;714514;27661
fir;omp;4;16384;32;0.565;0.717;0.589167;9670195;8080954;2339309;22736;1317556;49704
fir;hybrid;4;16384;32;0.511;0.798;0.541;9399325;7610038;2019065;22502;950274;30218
fir;seq;1;65536;32;8.922;9.051;8.96023;23390962;20885954;6618387;26956;3582318;109290
fir;neon;1;65536;32;8.115;8.287;8.16133;22296010;18891763;5301511;26889;2071022;31951
fir;omp;2;65536;32;4.494;4.628;4.5445;20818868;17316126;6002142;25142;2989133;106156
fir;hybrid;2;65536;32;4.072;4.299;4.12907;19686268;15233084;4695940;25130;1484261;28785
fir;omp;3;65536;32;2.997;3.186;3.0651;23146402;20374858;6535534;27776;3493941;109775
fir;hybrid;3;65536;32;2.714;2.890;2.77547;21997214;18289020;5228970;27442;1988550;32421
fir;omp;4;65536;32;2.263;2.522;2.32357;25301187;23259135;7032141;29763;3971846;112140
fir;hybrid;4;65536;32;2.048;2.290;2.10197;24169698;21141007;5719894;29880;2461234;35239
fir;seq;1;262144;32;35.955;36.184;36.0491;71561168;61272770;21952228;51272;10827474;349057
fir;neon;1;262144;32;32.742;33.080;32.8129;67184399;53435768;16707874;50053;4805510;39854
fir;omp;2;262144;32;18.023;18.388;18.1532;69653429;58777781;21511664;49143;10411594;346007
fir;hybrid;2;262144;32;16.326;16.519;16.439;65139911;50406404;16269580;48861;4385542;36287
fir;omp;3;262144;32;12.058;12.433;12.1581;72930906;63048515;22247617;51908;11116226;349821
fir;hybrid;3;262144;32;10.904;11.116;11.0168;68449346;54728970;17019471;52217;5098391;39831
fir;omp;4;262144;32;9.087;9.326;9.16773;76311334;67457074;23003727;54561;11846933;352973
fir;hybrid;4;262144;32;8.260;8.452;8.31943;71624707;58829616;17721274;54645;5778411;43341
fir;seq;1;1048576;32;143.624;143.884;143.72;263716257;223083810;83325855;148084;39846030;1304114
fir;neon;1;1048576;32;130.748;131.171;130.885;246858937;191754868;62386192;150591;15742934;69755
fir;omp;2;1048576;32;71.925;72.270;72.0382;261636487;220578238;82870091;144996;39428153;1301721
fir;hybrid;2;1048576;32;65.086;65.537;65.2032;243586448;187069872;61916842;147821;15310912;62381
fir;omp;3;1048576;32;48.044;48.352;48.1308;265145530;224924065;83625933;150992;40137842;1306101
fir;hybrid;3;1048576;32;43.456;43.902;43.5959;247094844;191472982;62671125;150477;16037719;67273
fir;omp;4;1048576;32;36.103;36.365;36.1967;269203215;229590690;84438081;155083;40905757;1310637
fir;hybrid;4;1048576;32;32.703;33.015;32.8128;251013332;196150295;63477986;155352;16811261;71338
fir;seq;1;4194304;32;574.312;575.459;574.741;1031220912;870936605;329017935;536926;155955674;5128623
fir;neon;1;4194304;32;522.752;523.502;523.039;962271532;744769890;245063187;537493;59433657;184338
fir;omp;2;4194304;32;287.377;287.850;287.665;1027387525;867373526;328350100;539133;155340815;5128641
fir;hybrid;2;4194304;32;260.091;260.555;260.31;954411083;733138252;244450682;533607;58871862;174166
fir;omp;3;4194304;32;192.002;192.382;192.173;1032970234;873382169;329375742;536796;156323877;5134996
fir;hybrid;3;4194304;32;173.728;174.623;173.941;960115455;738810456;245421788;534712;59794969;180066
fir;omp;4;4194304;32;144.079;144.944;144.239;1037741486;878348251;330229138;542837;157156878;5139418
fir;hybrid;4;4194304;32;130.440;131.465;130.626;965274899;743991854;246307954;541672;60665165;182672
fir;seq;1;4096;64;1.031;1.168;1.0514;8866801;8826019;2063666;19304;1433781;32491
fir;neon;1;4096;64;0.937;1.007;0.944933;8698299;8501015;1893630;19088;1237411;32251
fir;omp;2;4096;64;0.525;0.554;0.5299;4823387;3123875;1090289;16783;487035;29025
fir;hybrid;2;4096;64;0.477;0.823;0.496833;4725850;2862957;933062;16813;302467;29014
fir;omp;3;4096;64;0.352;0.370;0.355867;5534992;3877294;1235430;18757;608917;31396
fir;hybrid;3;4096;64;0.320;0.368;0.3269;5345823;3514657;1058685;18749;407718;31357
fir;omp;4;4096;64;0.267;0.275;0.268067;6286772;4747399;1394811;20427;751428;33987
fir;hybrid;4;4096;64;0.242;0.384;0.253167;6154999;4449615;1232525;20551;560460;34090
fir;seq;1;16384;64;4.188;4.321;4.2129;13839678;13294583;3805910;21011;2276307;47842
fir;neon;1;16384;64;3.796;3.923;3.82847;13315214;12141018;3149724;20905;1507507;47757
fir;omp;2;16384;64;2.096;2.228;2.13097;10165621;8156381;2925922;18493;1423273;44224
fir;hybrid;2;16384;64;1.900;1.987;1.92293;9616595;6918925;2260931;18576;645923;44302
fir;omp;3;16384;64;1.399;1.613;1.434;11222994;9428360;3156065;20668;1632119;46951
fir;hybrid;3;16384;64;1.269;1.422;1.2942;10662360;8176901;2490758;20627;852131;47004
fir;omp;4;16384;64;1.053;1.290;1.08933;12294519;10699364;3385422;22820;1840643;49774
fir;hybrid;4;16384;64;0.954;1.247;0.9902;11829255;9626717;2747057;22680;1091008;49664
fir;seq;1;65536;64;16.796;17.000;16.8672;33869156;31339251;10805631;27449;5673116;109467
fir;neon;1;65536;64;15.254;15.423;15.3225;31811310;26740910;8182359;27294;2593789;109384
fir;omp;2;65536;64;8.428;8.622;8.4889;31337395;27849238;10202438;25644;5093371;106207
fir;hybrid;2;65536;64;7.641;7.826;7.70677;29273423;23192024;7592494;25401;2025474;106147
fir;omp;3;65536;64;5.634;5.764;5.69367;33671191;30863163;10729869;28493;5590007;110245
fir;hybrid;3;65536;64;5.106;5.268;5.1578;31628881;26218176;8123297;28550;2524119;110393
fir;omp;4;65536;64;4.241;4.527;4.32547;35944156;33901547;11254611;30600;6093641;112960
fir;hybrid;4;65536;64;3.845;4.056;3.91037;33888006;29233376;8643959;30944;3023681;113010
fir;seq;1;262144;64;67.457;67.790;67.5872;113522999;103231367;38730243;52494;19218870;349383
fir;neon;1;262144;64;61.366;61.770;61.4548;105315830;84816846;28234391;52458;6889215;349195
fir;omp;2;262144;64;33.842;34.161;33.9108;111689675;100701355;38288874;50844;18795550;346627
fir;hybrid;2;262144;64;30.657;30.968;30.7708;103288537;81879108;27811052;50997;6485310;346862
fir;omp;3;262144;64;22.557;22.834;22.7062;115073511;105124800;39055720;54306;19523161;350569
fir;hybrid;3;262144;64;20.518;20.745;20.6094;106747416;86317438;28580481;54678;7215431;351271
fir;omp;4;262144;64;17.054;17.323;17.1259;118256423;109235359;39761239;56850;20205731;354539
fir;hybrid;4;262144;64;15.418;15.688;15.5438;109944644;90588616;29313481;56650;7924838;353647
fir;seq;1;1048576;64;269.799;270.210;269.962;431753145;390854657;150453470;157599;73396900;1305615
fir;neon;1;1048576;64;245.269;245.933;245.457;399337964;317534018;108528572;157732;24124095;1305791
fir;omp;2;1048576;64;135.051;135.781;135.204;430222950;388718620;150086334;156236;73020930;1304073
fir;hybrid;2;1048576;64;122.407;122.821;122.543;396482460;313169868;108130739;155996;23733017;1304288
fir;omp;3;1048576;64;90.084;90.537;90.199;433723932;392959131;150811755;161588;73721085;1308423
fir;hybrid;3;1048576;64;81.683;82.100;81.8359;400208429;317744704;108915116;159522;24487749;1308817
fir;omp;4;1048576;64;67.673;68.056;67.7812;437530746;397514505;151594595;164204;74478432;1312892
fir;hybrid;4;1048576;64;61.356;61.786;61.4771;403920821;322424932;109715597;162790;25266702;1312505
fir;seq;1;4194304;64;1079.018;1079.947;1079.41;1703680940;1542145408;597574441;578580;290174267;5134396
fir;neon;1;4194304;64;980.862;984.565;981.628;1572882461;1248415446;429763200;564212;93025514;5134269
fir;omp;2;4194304;64;539.755;540.457;540.061;1700551455;1538899798;596944971;571319;289616526;5135325
fir;hybrid;2;4194304;64;489.327;489.652;489.472;1565360382;1236914945;429157620;555118;92490860;5134346
fir;omp;3;4194304;64;360.360;360.879;360.571;1706191412;1545292439;598039197;571917;290658747;5143871
fir;hybrid;3;4194304;64;326.579;327.183;326.796;1571042972;1242741497;430155016;581106;93439189;5143351
fir;omp;4;4194304;64;270.385;270.790;270.578;1711719827;1550823183;598976635;570959;291590580;5145833
fir;hybrid;4;4194304;64;245.085;245.492;245.271;1576392265;1248310631;431101209;564913;94375192;5145982
fir;seq;1;4096;128;1.967;2.254;1.9891;10069248;10021276;2555077;19163;1674776;32253
fir;neon;1;4096;128;1.757;2.025;1.7876;9819756;9437162;2240095;19273;1299429;32403
fir;omp;2;4096;128;0.990;1.101;1.0061;6147229;4457013;1606728;17107;750617;29010
fir;hybrid;2;4096;128;0.883;1.004;0.900567;5832133;3833639;1283143;16752;370399;28810
fir;omp;3;4096;128;0.665;0.743;0.673933;6752866;5091050;1726775;18904;853228;31212
fir;hybrid;3;4096;128;0.594;0.906;0.623967;6518815;4599939;1429370;18504;494999;31271
fir;omp;4;4096;128;0.501;0.685;0.524;7573090;6019150;1897477;20804;1005097;33959
fir;hybrid;4;4096;128;0.447;0.647;0.461733;7284922;5404574;1580595;20849;625680;34126
fir;seq;1;16384;128;8.081;8.281;8.13517;19058283;18493026;5882646;21162;3315372;48041
fir;neon;1;16384;128;7.208;7.351;7.26207;17885985;16037987;4579124;21189;1768094;47832
fir;omp;2;16384;128;4.049;4.355;4.11363;15445808;13387253;5010042;19096;2467040;44708
fir;hybrid;2;16384;128;3.601;3.757;3.6523;14246875;10883806;3704717;18990;917165;44645
fir;omp;3;16384;128;2.696;3.024;2.74703;16451043;14593649;5229190;21154;2665034;47125
fir;hybrid;3;16384;128;2.402;2.589;2.45163;15283310;12125168;3929188;21126;1121019;47244
fir;omp;4;16384;128;2.024;2.224;2.07903;17667791;16107188;5499334;23182;2914035;49902
fir;hybrid;4;16384;128;1.804;1.998;1.85097;16404488;13500261;4175172;23188;1347096;49826
fir;seq;1;65536;128;32.566;32.782;32.639;54886916;52290602;19185004;28640;9860631;110042
fir;neon;1;65536;128;29.020;29.192;29.1242;50206516;42464902;13948101;28333;3644717;109806
fir;omp;2;65536;128;16.283;16.565;16.3805;52379048;48817938;18581678;26881;9284185;107124
fir;hybrid;2;65536;128;14.508;14.799;14.6108;47631443;38876299;13348421;26602;3070304;106885
fir;omp;3;65536;128;10.866;11.097;10.9427;54656040;51817949;19104212;29405;9778940;110721
fir;hybrid;3;65536;128;9.715;9.912;9.7973;49969750;41952418;13886184;29101;3577610;110408
fir;omp;4;65536;128;8.191;8.465;8.2701;57006441;54927505;19643804;31804;10293773;113444
fir;hybrid;4;65536;128;7.286;7.470;7.35327;52159672;44804236;14378855;31777;4049959;113520
fir;seq;1;262144;128;130.509;130.928;130.616;197604696;187116706;72288753;57016;35987527;350238
fir;neon;1;262144;128;116.542;116.861;116.623;178854348;147781452;51313110;55933;11095180;350047
fir;omp;2;262144;128;65.367;65.661;65.4804;195819817;184693181;71861124;55920;35584239;347984
fir;hybrid;2;262144;128;58.266;58.570;58.3627;176988767;144957025;50913784;54698;10706169;347788
fir;omp;3;262144;128;43.681;43.960;43.7913;199205311;189107056;72628880;57998;36311558;352354
fir;hybrid;3;262144;128;38.901;39.223;38.9899;180114400;149125901;51631679;57132;11396638;351722
fir;omp;4;262144;128;32.814;33.693;32.9463;202467768;193370927;73358195;61361;37019725;355761
fir;hybrid;4;262144;128;29.292;29.468;29.3525;183427070;153386716;52366228;60531;12102660;355609
fir;seq;1;1048576;128;521.965;522.740;522.113;768165034;726836209;284789277;172402;140562652;1308926
fir;neon;1;1048576;128;465.988;466.567;466.259;693661008;569485415;200902408;172223;40939638;1308903
